mnxparent_label,parent_label,mnxchild_label,child_label
MNXM14464,chebi:175873,MNXM1116120,chebi:151450
MNXM14464,chebi:175873,MNXM1116464,chebi:151924
MNXM14464,chebi:175873,MNXM1116481,chebi:151947
MNXM14464,chebi:175873,MNXM1117081,chebi:152768
MNXM14464,chebi:175873,MNXM1117217,chebi:152972
MNXM14464,chebi:175873,MNXM1118826,chebi:155190
MNXM144959,chebi:175533,MNXM1371040,chebi:75489
MNXM144959,chebi:175533,MNXM747265,chebi:143538
MNXM144960,chebi:191805,MNXM149364,chebi:76147
MNXM144960,chebi:191805,MNXM149396,chebi:76141
MNXM145276,chebi:167399,MNXM30094,chebi:233296
MNXM145354,chebi:87732,MNXM149695,chebi:87737
MNXM145354,chebi:87732,MNXM149839,chebi:87738
MNXM145988,chebi:84145,MNXM146673,chebi:86096
MNXM146043,chebi:75539,MNXM1105687,chebi:75528
MNXM146043,chebi:75539,MNXM1105688,chebi:75529
MNXM146321,chebi:76921,MNXM174168,chebi:77049
MNXM146321,chebi:76921,MNXM174233,chebi:77050
MNXM146538,chebi:77397,MNXM174135,chebi:36792
MNXM146538,chebi:77397,MNXM511823,chebi:36791
MNXM146768,chebi:76065,MNXM146892,chebi:75870
MNXM146768,chebi:76065,MNXM49574,chebi:75447
MNXM146800,chebi:75547,MNXM345893,chebi:75503
MNXM146800,chebi:75547,MNXM483974,chebi:75526
MNXM146858,chebi:85241,MNXM449789,chebi:85242
MNXM146858,chebi:85241,MNXM484467,chebi:85244
MNXM146915,chebi:76615,MNXM172002,chebi:79290
MNXM14798,chebi:151047,MNXM1118400,chebi:154614
MNXM1483,chebi:17580,MNXM1106989,chebi:28
MNXM1483,chebi:17580,MNXM1106990,chebi:98
MNXM148944,chebi:125423,MNXM1374085,chebi:182436
MNXM148944,chebi:125423,MNXM172378,chebi:94190
MNXM149483,chebi:84005,MNXM149689,chebi:84006
MNXM149483,chebi:84005,MNXM149832,chebi:84007
MNXM149953,chebi:77796,MNXM149679,chebi:77794
MNXM149953,chebi:77796,MNXM149821,chebi:77795
MNXM149956,chebi:78012,MNXM149696,chebi:78010
MNXM149956,chebi:78012,MNXM149840,chebi:78011
MNXM149969,chebi:83719,MNXM149600,chebi:83720
MNXM149969,chebi:83719,MNXM149737,chebi:83722
MNXM149973,chebi:83271,MNXM149657,chebi:83269
MNXM149973,chebi:83271,MNXM149796,chebi:83270
MNXM149974,chebi:82979,MNXM149399,chebi:82981
MNXM149974,chebi:82979,MNXM83634,chebi:82980
MNXM150023,chebi:77401,MNXM49274,chebi:51173
MNXM150023,chebi:77401,MNXM60021,chebi:51174
MNXM150035,chebi:85787,MNXM150034,chebi:75505
MNXM150141,chebi:78652,MNXM149750,chebi:78659
MNXM150141,chebi:78652,MNXM70894,chebi:78653
MNXM150210,chebi:72644,MNXM33401,chebi:88348
MNXM150381,chebi:83375,MNXM149639,chebi:83376
MNXM150381,chebi:83375,MNXM149779,chebi:83378
MNXM150406,chebi:83104,MNXM149357,chebi:83009
MNXM150406,chebi:83104,MNXM149379,chebi:83008
MNXM150407,chebi:83107,MNXM149358,chebi:83012
MNXM150407,chebi:83107,MNXM149380,chebi:83011
MNXM150457,chebi:83679,MNXM149642,chebi:83680
MNXM150457,chebi:83679,MNXM149783,chebi:83681
MNXM150460,chebi:75722,MNXM149702,chebi:75725
MNXM150460,chebi:75722,MNXM149848,chebi:75731
MNXM150505,chebi:184750,MNXM13440,chebi:191224
MNXM150505,chebi:184750,MNXM9350,chebi:192814
MNXM150521,chebi:89890,MNXM1371582,chebi:86350
MNXM150579,chebi:59270,MNXM146683,chebi:85636
MNXM150579,chebi:59270,MNXM35179,chebi:85637
MNXM150654,chebi:83208,MNXM149637,chebi:83209
MNXM150654,chebi:83208,MNXM149777,chebi:83210
MNXM150762,chebi:76618,MNXM149420,chebi:79278
MNXM150808,chebi:78333,MNXM149775,chebi:78335
MNXM150808,chebi:78333,MNXM60144,chebi:6469
MNXM150815,chebi:83284,MNXM149665,chebi:83285
MNXM150815,chebi:83284,MNXM149805,chebi:83286
MNXM150832,chebi:83128,MNXM152281,chebi:83130
MNXM150832,chebi:83128,MNXM152282,chebi:83132
MNXM150832,chebi:83128,MNXM161377,chebi:83129
MNXM150832,chebi:83128,MNXM161378,chebi:83131
MNXM150833,chebi:87576,MNXM149670,chebi:87578
MNXM150833,chebi:87576,MNXM149810,chebi:87577
MNXM150849,chebi:77562,MNXM155728,chebi:77555
MNXM150849,chebi:77562,MNXM47797,chebi:64310
MNXM150851,chebi:83823,MNXM149449,chebi:83826
MNXM150851,chebi:83823,MNXM149451,chebi:83827
MNXM150907,chebi:83981,MNXM36504,chebi:60887
MNXM150907,chebi:83981,MNXM36506,chebi:48423
MNXM150927,chebi:64368,MNXM161750,chebi:70756
MNXM150927,chebi:64368,MNXM730697,chebi:20056
MNXM150927,chebi:64368,MNXM730698,chebi:87840
MNXM151022,chebi:83808,MNXM149800,chebi:83809
MNXM151022,chebi:83808,MNXM67496,chebi:83810
MNXM151069,chebi:82647,MNXM151091,chebi:82653
MNXM151069,chebi:82647,MNXM151092,chebi:82652
MNXM151069,chebi:82647,MNXM155727,chebi:82649
MNXM151069,chebi:82647,MNXM45011,chebi:82648
MNXM151096,chebi:86972,MNXM149448,chebi:86978
MNXM151096,chebi:86972,MNXM149462,chebi:86979
MNXM151100,chebi:87552,MNXM149627,chebi:87555
MNXM151100,chebi:87552,MNXM149766,chebi:87554
MNXM151141,chebi:83299,MNXM149373,chebi:83303
MNXM151141,chebi:83299,MNXM149374,chebi:83306
MNXM151141,chebi:83299,MNXM149400,chebi:83307
MNXM151142,chebi:83297,MNXM149375,chebi:83301
MNXM151142,chebi:83297,MNXM149402,chebi:83300
MNXM151142,chebi:83297,MNXM153513,chebi:83298
MNXM151200,chebi:175801,MNXM151087,chebi:139182
MNXM151210,chebi:190851,MNXM150107,chebi:139185
MNXM151345,chebi:82814,MNXM155412,chebi:82812
MNXM151345,chebi:82814,MNXM155731,chebi:82813
MNXM151378,chebi:82861,MNXM149604,chebi:82867
MNXM151378,chebi:82861,MNXM149741,chebi:82868
MNXM151381,chebi:83134,MNXM149663,chebi:83136
MNXM151381,chebi:83134,MNXM149803,chebi:83135
MNXM151496,chebi:84776,MNXM55164,chebi:133343
MNXM151580,chebi:50517,MNXM1104855,chebi:37640
MNXM151580,chebi:50517,MNXM726660,chebi:50518
MNXM151593,chebi:77813,MNXM149683,chebi:77793
MNXM151593,chebi:77813,MNXM149825,chebi:77797
MNXM151637,chebi:83652,MNXM149643,chebi:83653
MNXM151637,chebi:83652,MNXM149784,chebi:83655
MNXM152011,chebi:82674,MNXM1113074,chebi:147165
MNXM152011,chebi:82674,MNXM1118358,chebi:154551
MNXM152015,chebi:53458,MNXM41225,chebi:71495
MNXM152015,chebi:53458,MNXM748025,chebi:145610
MNXM152059,chebi:84728,MNXM41386,chebi:62152
MNXM152059,chebi:84728,MNXM41388,chebi:62154
MNXM152062,chebi:87603,MNXM1115443,chebi:150511
MNXM152062,chebi:87603,MNXM1119617,chebi:156667
MNXM152077,chebi:82688,MNXM1118477,chebi:154711
MNXM152077,chebi:82688,MNXM1118505,chebi:154755
MNXM152094,chebi:74759,MNXM149578,chebi:73337
MNXM152094,chebi:74759,MNXM170946,chebi:125525
MNXM152519,chebi:174330,MNXM170495,chebi:125495
MNXM152519,chebi:174330,MNXM171598,chebi:125503
MNXM152867,chebi:75379,MNXM149590,chebi:75387
MNXM152867,chebi:75379,MNXM149728,chebi:75388
MNXM152961,chebi:77431,MNXM155213,chebi:60790
MNXM152961,chebi:77431,MNXM157172,chebi:6149
MNXM153470,chebi:83079,MNXM151947,chebi:83080
MNXM153470,chebi:83079,MNXM152652,chebi:83081
MNXM154839,chebi:61153,MNXM31619,chebi:59567
MNXM154839,chebi:61153,MNXM31811,chebi:59568
MNXM154958,chebi:73245,MNXM151434,chebi:73247
MNXM154958,chebi:73245,MNXM151436,chebi:73249
MNXM155230,chebi:78993,MNXM146034,chebi:78995
MNXM155846,chebi:77817,MNXM113562,chebi:77822
MNXM155846,chebi:77817,MNXM155729,chebi:77821
MNXM155847,chebi:77835,MNXM149291,chebi:77841
MNXM155847,chebi:77835,MNXM149300,chebi:77839
MNXM155871,chebi:83931,MNXM149703,chebi:83932
MNXM155871,chebi:83931,MNXM149849,chebi:83933
MNXM155943,chebi:51788,MNXM38965,chebi:51797
MNXM155943,chebi:51788,MNXM38995,chebi:51790
MNXM155943,chebi:51788,MNXM735256,chebi:51257
MNXM156081,chebi:38691,MNXM30836,chebi:36102
MNXM156081,chebi:38691,MNXM30938,chebi:36103
MNXM156556,chebi:5711,MNXM1369177,chebi:16217
MNXM156556,chebi:5711,MNXM2655,chebi:15945
MNXM156922,chebi:64317,MNXM485489,chebi:94595
MNXM156922,chebi:64317,MNXM59452,chebi:6257
MNXM156925,chebi:83593,MNXM738406,chebi:82023
MNXM156993,chebi:6128,MNXM18830,chebi:76128
MNXM156997,chebi:6129,MNXM149635,chebi:76227
MNXM156997,chebi:6129,MNXM149773,chebi:76228
MNXM157886,chebi:83221,MNXM157885,chebi:83222
MNXM157886,chebi:83221,MNXM61755,chebi:74611
MNXM157887,chebi:83610,MNXM157014,chebi:83615
MNXM157887,chebi:83610,MNXM157016,chebi:83616
MNXM157928,chebi:51856,MNXM127903,chebi:51860
MNXM157928,chebi:51856,MNXM61704,chebi:51862
MNXM157928,chebi:51856,MNXM61706,chebi:51861
MNXM157928,chebi:51856,MNXM61707,chebi:51857
MNXM158070,chebi:75382,MNXM149646,chebi:75383
MNXM158070,chebi:75382,MNXM724647,chebi:75384
MNXM158323,chebi:83789,MNXM149674,chebi:83790
MNXM158323,chebi:83789,MNXM149814,chebi:83791
MNXM1583387,chebi:17716,MNXM734837,chebi:36218
MNXM1583387,chebi:17716,MNXM1583388,chebi:36219
MNXM158340,chebi:83867,MNXM521784,chebi:84720
MNXM1583414,chebi:184652,MNXM1583415,chebi:28002
MNXM1583516,chebi:175592,MNXM1583740,chebi:27475
MNXM1583516,chebi:175592,MNXM1583753,chebi:28426
MNXM158366,chebi:34865,MNXM30132,chebi:79415
MNXM158366,chebi:34865,MNXM61598,chebi:79671
MNXM158374,chebi:75125,MNXM149285,chebi:75126
MNXM158374,chebi:75125,MNXM149304,chebi:75131
MNXM1583768,chebi:90826,MNXM162725,chebi:132218
MNXM1583768,chebi:90826,MNXM38425,chebi:132091
MNXM158380,chebi:82857,MNXM149614,chebi:82859
MNXM158380,chebi:82857,MNXM149753,chebi:82858
MNXM1583808,chebi:77893,MNXM741298,chebi:11041
MNXM1583832,chebi:230695,MNXM1583833,chebi:5406
MNXM1583847,chebi:190018,MNXM1583848,chebi:58675
MNXM158424,chebi:68561,MNXM63521,chebi:21563
MNXM1584324,chebi:17740,MNXM1584325,chebi:77662
MNXM1584361,chebi:181564,MNXM1410357,chebi:229246
MNXM1584361,chebi:181564,MNXM48316,chebi:177258
MNXM1584384,chebi:73082,MNXM1584383,chebi:189711
MNXM1584393,chebi:94638,MNXM1584392,chebi:58112
MNXM1584431,chebi:182445,MNXM1583441,chebi:182769
MNXM1584431,chebi:182445,MNXM1584432,chebi:94623
MNXM1584642,chebi:90631,MNXM163042,chebi:131564
MNXM1584670,chebi:28723,MNXM4551,chebi:60203
MNXM1584670,chebi:28723,MNXM739659,chebi:60204
MNXM15850,chebi:35621,MNXM155019,chebi:28797
MNXM15850,chebi:35621,MNXM17054,chebi:74359
MNXM158545,chebi:77462,MNXM54210,chebi:83259
MNXM158545,chebi:77462,MNXM55041,chebi:84716
MNXM158615,chebi:77463,MNXM1103991,chebi:84744
MNXM158615,chebi:77463,MNXM1105734,chebi:83872
MNXM158631,chebi:83174,MNXM153499,chebi:83176
MNXM158631,chebi:83174,MNXM153500,chebi:83177
MNXM158631,chebi:83174,MNXM161736,chebi:83179
MNXM158631,chebi:83174,MNXM161737,chebi:83178
MNXM158794,chebi:91519,MNXM1413334,chebi:234433
MNXM158794,chebi:91519,MNXM1413335,chebi:234434
MNXM158802,chebi:134080,MNXM174154,chebi:134082
MNXM158802,chebi:134080,MNXM174220,chebi:134081
MNXM158874,chebi:73105,MNXM1413275,chebi:234316
MNXM158894,chebi:87264,MNXM1363414,chebi:173849
MNXM158894,chebi:87264,MNXM158893,chebi:85093
MNXM158896,chebi:86081,MNXM1363416,chebi:174593
MNXM158896,chebi:86081,MNXM158895,chebi:85518
MNXM15890,chebi:64052,MNXM748029,chebi:145616
MNXM158915,chebi:73072,MNXM8847,chebi:84098
MNXM158917,chebi:73028,MNXM1363764,chebi:85470
MNXM158917,chebi:73028,MNXM1363765,chebi:86047
MNXM158921,chebi:73031,MNXM727480,chebi:165627
MNXM158937,chebi:73057,MNXM1127799,chebi:165625
MNXM158945,chebi:86050,MNXM729948,chebi:85095
MNXM158945,chebi:86050,MNXM729949,chebi:165624
MNXM159201,chebi:168285,MNXM1376791,chebi:189720
MNXM15939,chebi:59579,MNXM41477,chebi:62692
MNXM15939,chebi:59579,MNXM748022,chebi:145607
MNXM160661,chebi:73033,MNXM149498,chebi:73133
MNXM160661,chebi:73033,MNXM149499,chebi:73132
MNXM160717,chebi:176235,MNXM80184,chebi:190973
MNXM161241,chebi:175876,MNXM1107338,chebi:61762
MNXM161241,chebi:175876,MNXM1112918,chebi:146952
MNXM161241,chebi:175876,MNXM1112976,chebi:147043
MNXM161241,chebi:175876,MNXM1116020,chebi:151297
MNXM161241,chebi:175876,MNXM1116457,chebi:151916
MNXM161241,chebi:175876,MNXM1117744,chebi:153732
MNXM161241,chebi:175876,MNXM1118322,chebi:154505
MNXM161241,chebi:175876,MNXM1118526,chebi:154784
MNXM161241,chebi:175876,MNXM162818,chebi:131448
MNXM161241,chebi:175876,MNXM41238,chebi:61613
MNXM161241,chebi:175876,MNXM44057,chebi:153127
MNXM161241,chebi:175876,MNXM748227,chebi:146058
MNXM161393,chebi:141487,MNXM746469,chebi:141488
MNXM161393,chebi:141487,MNXM746470,chebi:141489
MNXM162615,chebi:84475,MNXM6605,chebi:75158
MNXM162800,chebi:86040,MNXM1104724,chebi:62617
MNXM162800,chebi:86040,MNXM31570,chebi:74279
MNXM162818,chebi:131448,MNXM152736,chebi:78883
MNXM162818,chebi:131448,MNXM44058,chebi:64170
MNXM163045,chebi:133812,MNXM163044,chebi:134661
MNXM163045,chebi:133812,MNXM38418,chebi:132219
MNXM163076,chebi:85270,MNXM734042,chebi:72829
MNXM163100,chebi:132064,MNXM1378798,chebi:194413
MNXM163120,chebi:132031,MNXM149274,chebi:78989
MNXM163125,chebi:133798,MNXM746120,chebi:140222
MNXM163131,chebi:133797,MNXM746123,chebi:140226
MNXM163325,chebi:232344,MNXM1413440,chebi:44211
MNXM163347,chebi:79054,MNXM167279,chebi:79055
MNXM163347,chebi:79054,MNXM491239,chebi:145590
MNXM163356,chebi:47794,MNXM174194,chebi:47796
MNXM163356,chebi:47794,MNXM7303,chebi:79200
MNXM163668,chebi:72995,MNXM117467,chebi:84842
MNXM163836,chebi:47903,MNXM3634,chebi:43394
MNXM164766,chebi:4999,MNXM4162,chebi:165
MNXM164766,chebi:4999,MNXM7920,chebi:36612
MNXM164773,chebi:139515,MNXM814728,chebi:181406
MNXM165657,chebi:177033,MNXM1379458,chebi:195274
MNXM165657,chebi:177033,MNXM2139,chebi:16953
MNXM166145,chebi:88164,MNXM733148,chebi:47291
MNXM166145,chebi:88164,MNXM733149,chebi:58132
MNXM166390,chebi:166516,MNXM1379689,chebi:196007
MNXM166754,chebi:138843,MNXM164267,chebi:136703
MNXM166755,chebi:138842,MNXM729839,chebi:87438
MNXM167077,chebi:143353,MNXM102800,chebi:68346
MNXM167077,chebi:143353,MNXM1103104,chebi:16704
MNXM16724,chebi:50462,MNXM1370708,chebi:10360
MNXM16724,chebi:50462,MNXM1370709,chebi:88
MNXM167650,chebi:195592,MNXM17330,chebi:78290
MNXM167651,chebi:180994,MNXM729478,chebi:61058
MNXM167658,chebi:49168,MNXM279,chebi:57504
MNXM167658,chebi:49168,MNXM48427,chebi:149689
MNXM167942,chebi:50013,MNXM4207,chebi:50014
MNXM167942,chebi:50013,MNXM61488,chebi:50015
MNXM167969,chebi:167876,MNXM149455,chebi:73948
MNXM168292,chebi:149398,MNXM1115478,chebi:150560
MNXM168292,chebi:149398,MNXM1117871,chebi:153904
MNXM168319,chebi:91481,MNXM1123470,chebi:160871
MNXM168376,chebi:143142,MNXM1112573,chebi:146489
MNXM168376,chebi:143142,MNXM1119124,chebi:155615
MNXM169454,chebi:53455,MNXM146363,chebi:28518
MNXM169454,chebi:53455,MNXM5071,chebi:28161
MNXM169534,chebi:91668,MNXM173701,chebi:94711
MNXM169534,chebi:91668,MNXM734122,chebi:17263
MNXM169538,chebi:91476,MNXM173582,chebi:94766
MNXM169538,chebi:91476,MNXM64935,chebi:34895
MNXM169539,chebi:91543,MNXM173704,chebi:94498
MNXM169539,chebi:91543,MNXM61511,chebi:6784
MNXM169554,chebi:91918,MNXM36609,chebi:79728
MNXM169554,chebi:91918,MNXM52346,chebi:34738
MNXM169612,chebi:91992,MNXM1114827,chebi:149674
MNXM169612,chebi:91992,MNXM2881,chebi:57295
MNXM169914,chebi:91937,MNXM169913,chebi:92122
MNXM169914,chebi:91937,MNXM89279,chebi:10093
MNXM170053,chebi:91906,MNXM169989,chebi:94674
MNXM170053,chebi:91906,MNXM53367,chebi:5062
MNXM170091,chebi:172776,MNXM18064,chebi:77147
MNXM170133,chebi:87987,MNXM30822,chebi:62584
MNXM170133,chebi:87987,MNXM30823,chebi:62582
MNXM17041,chebi:75144,MNXM167565,chebi:182630
MNXM170715,chebi:94408,MNXM42435,chebi:2790
MNXM170883,chebi:95112,MNXM89227,chebi:65028
MNXM170943,chebi:95116,MNXM42435,chebi:2790
MNXM171180,chebi:132188,MNXM59488,chebi:87824
MNXM171185,chebi:91614,MNXM733828,chebi:60255
MNXM171193,chebi:95197,MNXM60387,chebi:40303
MNXM171199,chebi:92712,MNXM2759,chebi:58164
MNXM171260,chebi:95359,MNXM97514,chebi:149548
MNXM171745,chebi:174610,MNXM6919,chebi:80488
MNXM172265,chebi:91742,MNXM41512,chebi:73237
MNXM172303,chebi:218,MNXM1102054,chebi:18105
MNXM172303,chebi:218,MNXM722989,chebi:38342
MNXM172379,chebi:125442,MNXM735295,chebi:64294
MNXM172497,chebi:91513,MNXM12963,chebi:90700
MNXM172510,chebi:91801,MNXM172514,chebi:94495
MNXM172510,chebi:91801,MNXM27639,chebi:137881
MNXM172665,chebi:90393,MNXM169737,chebi:90389
MNXM172665,chebi:90393,MNXM169986,chebi:90391
MNXM172668,chebi:133822,MNXM740392,chebi:91000
MNXM172677,chebi:94416,MNXM174188,chebi:94816
MNXM172677,chebi:94416,MNXM1583775,chebi:95172
MNXM172710,chebi:91539,MNXM156097,chebi:5098
MNXM172747,chebi:94372,MNXM729569,chebi:30154
MNXM172761,chebi:125447,MNXM731656,chebi:4911
MNXM172827,chebi:73060,MNXM46953,chebi:84649
MNXM172846,chebi:93797,MNXM103497,chebi:68991
MNXM172846,chebi:93797,MNXM44248,chebi:3092
MNXM172849,chebi:95194,MNXM727294,chebi:3478
MNXM172857,chebi:95187,MNXM45942,chebi:3479
MNXM17331,chebi:25187,MNXM12445,chebi:18451
MNXM17331,chebi:25187,MNXM149234,chebi:76306
MNXM173425,chebi:93903,MNXM4186,chebi:58501
MNXM173442,chebi:124964,MNXM173444,chebi:91746
MNXM173442,chebi:124964,MNXM484616,chebi:41983
MNXM173444,chebi:91746,MNXM735003,chebi:64816
MNXM173445,chebi:91818,MNXM734767,chebi:64677
MNXM173452,chebi:95057,MNXM731656,chebi:4911
MNXM173957,chebi:167947,MNXM1616,chebi:16279
MNXM174165,chebi:173816,MNXM10635,chebi:132987
MNXM174170,chebi:31033,MNXM1302,chebi:17129
MNXM174182,chebi:62438,MNXM31727,chebi:62437
MNXM174189,chebi:175490,MNXM30409,chebi:81134
MNXM174189,chebi:175490,MNXM747322,chebi:143749
MNXM174191,chebi:230732,MNXM10566,chebi:2443
MNXM174201,chebi:168734,MNXM18779,chebi:6072
MNXM174230,chebi:137271,MNXM8869,chebi:157782
MNXM176608,chebi:131832,MNXM49547,chebi:88366
MNXM176610,chebi:131830,MNXM176611,chebi:84417
MNXM176610,chebi:131830,MNXM49411,chebi:75853
MNXM176647,chebi:83278,MNXM66274,chebi:78227
MNXM1771,chebi:60725,MNXM73458,chebi:183849
MNXM17822,chebi:5130,MNXM31640,chebi:38666
MNXM17822,chebi:5130,MNXM31834,chebi:42446
MNXM18071,chebi:145885,MNXM1113688,chebi:148048
MNXM18071,chebi:145885,MNXM748053,chebi:145644
MNXM18580,chebi:48526,MNXM31649,chebi:43035
MNXM18580,chebi:48526,MNXM31841,chebi:48527
MNXM18604,chebi:133514,MNXM481881,chebi:232387
MNXM18828,chebi:48339,MNXM30984,chebi:47518
MNXM18828,chebi:48339,MNXM30987,chebi:47520
MNXM18828,chebi:48339,MNXM341079,chebi:95160
MNXM18954,chebi:86059,MNXM1114679,chebi:149369
MNXM18954,chebi:86059,MNXM1119021,chebi:155465
MNXM1958,chebi:48741,MNXM1371159,chebi:129
MNXM1958,chebi:48741,MNXM1371160,chebi:53
MNXM1992,chebi:57745,MNXM163353,chebi:87834
MNXM20009,chebi:167476,MNXM1369792,chebi:87004
MNXM2102,chebi:17682,MNXM5393,chebi:51510
MNXM2102,chebi:17682,MNXM90672,chebi:51509
MNXM21711,chebi:166668,MNXM1393437,chebi:211601
MNXM22340,chebi:22099,MNXM1104924,chebi:78717
MNXM22342,chebi:22102,MNXM1104814,chebi:78718
MNXM22530,chebi:76628,MNXM146658,chebi:78423
MNXM22996,chebi:173015,MNXM737160,chebi:28604
MNXM23076,chebi:78774,MNXM149500,chebi:78781
MNXM23076,chebi:78774,MNXM28641,chebi:78775
MNXM23269,chebi:143991,MNXM30772,chebi:169070
MNXM23825,chebi:168866,MNXM746071,chebi:140122
MNXM23919,chebi:83936,MNXM169551,chebi:78998
MNXM23919,chebi:83936,MNXM28050,chebi:186690
MNXM2409,chebi:7570,MNXM41157,chebi:61110
MNXM2414,chebi:62641,MNXM148564,chebi:109544
MNXM24198,chebi:180141,MNXM23448,chebi:78853
MNXM24198,chebi:180141,MNXM25430,chebi:180142
MNXM24614,chebi:187940,MNXM27014,chebi:188027
MNXM24689,chebi:176993,MNXM23408,chebi:186044
MNXM24689,chebi:176993,MNXM26249,chebi:137762
MNXM250133,chebi:133764,MNXM174147,chebi:133765
MNXM250133,chebi:133764,MNXM174207,chebi:133766
MNXM2530,chebi:16697,MNXM164010,chebi:156384
MNXM256270,chebi:110204,MNXM6908,chebi:31521
MNXM25733,chebi:192966,MNXM737669,chebi:63460
MNXM25856,chebi:137805,MNXM726660,chebi:50518
MNXM26001,chebi:84184,MNXM24911,chebi:179760
MNXM2604,chebi:16182,MNXM165360,chebi:88414
MNXM26602,chebi:142232,MNXM481866,chebi:141996
MNXM26602,chebi:142232,MNXM746693,chebi:142231
MNXM26801,chebi:187221,MNXM28873,chebi:186982
MNXM26801,chebi:187221,MNXM35868,chebi:34313
MNXM26868,chebi:179865,MNXM4767,chebi:77622
MNXM27823,chebi:138427,MNXM24779,chebi:180333
MNXM27823,chebi:138427,MNXM27573,chebi:180334
MNXM2872,chebi:17000,MNXM31688,chebi:30767
MNXM2872,chebi:17000,MNXM31889,chebi:30766
MNXM28855,chebi:180079,MNXM62701,chebi:180078
MNXM28855,chebi:180079,MNXM62730,chebi:180082
MNXM2902,chebi:83320,MNXM146882,chebi:77392
MNXM2902,chebi:83320,MNXM6584,chebi:80651
MNXM29837,chebi:196264,MNXM22798,chebi:196265
MNXM29837,chebi:196264,MNXM23039,chebi:196266
MNXM30092,chebi:39135,MNXM30090,chebi:39137
MNXM30092,chebi:39135,MNXM30091,chebi:39136
MNXM30169,chebi:39118,MNXM30165,chebi:39119
MNXM30169,chebi:39118,MNXM30166,chebi:39115
MNXM30196,chebi:90825,MNXM730432,chebi:132083
MNXM30196,chebi:90825,MNXM730433,chebi:90818
MNXM30203,chebi:157747,MNXM39467,chebi:165274
MNXM30257,chebi:76922,MNXM169438,chebi:77059
MNXM30257,chebi:76922,MNXM169468,chebi:80
MNXM30273,chebi:39138,MNXM30271,chebi:39140
MNXM30273,chebi:39138,MNXM30272,chebi:39139
MNXM30370,chebi:39120,MNXM30368,chebi:39121
MNXM30370,chebi:39120,MNXM30369,chebi:39122
MNXM3040,chebi:16935,MNXM491351,chebi:75892
MNXM3040,chebi:16935,MNXM491983,chebi:76035
MNXM30414,chebi:63238,MNXM2302,chebi:60962
MNXM30414,chebi:63238,MNXM4187,chebi:63241
MNXM30467,chebi:39341,MNXM30463,chebi:39342
MNXM30467,chebi:39341,MNXM30466,chebi:39343
MNXM305,chebi:57700,MNXM1105058,chebi:62413
MNXM305,chebi:57700,MNXM13749,chebi:141212
MNXM3061,chebi:16511,MNXM1363754,chebi:62959
MNXM31347,chebi:49161,MNXM31350,chebi:49162
MNXM31347,chebi:49161,MNXM31351,chebi:49160
MNXM31383,chebi:64008,MNXM146328,chebi:75346
MNXM31383,chebi:64008,MNXM5379,chebi:63324
MNXM31385,chebi:59137,MNXM31384,chebi:59138
MNXM31385,chebi:59137,MNXM46802,chebi:35933
MNXM31386,chebi:115155,MNXM736636,chebi:3703
MNXM31386,chebi:115155,MNXM174132,chebi:92258
MNXM31386,chebi:115155,MNXM736639,chebi:27509
MNXM31930,chebi:49241,MNXM31697,chebi:49245
MNXM31930,chebi:49241,MNXM31909,chebi:49246
MNXM31947,chebi:39110,MNXM9514,chebi:39111
MNXM31958,chebi:136989,MNXM1374669,chebi:183448
MNXM32044,chebi:37879,MNXM30845,chebi:37883
MNXM32044,chebi:37879,MNXM30968,chebi:37882
MNXM32044,chebi:37879,MNXM46898,chebi:37881
MNXM32136,chebi:142468,MNXM746734,chebi:142469
MNXM32136,chebi:142468,MNXM746736,chebi:142471
MNXM32151,chebi:37475,MNXM30472,chebi:37473
MNXM32151,chebi:37475,MNXM30478,chebi:37476
MNXM32151,chebi:37475,MNXM30508,chebi:37477
MNXM32151,chebi:37475,MNXM30516,chebi:37472
MNXM32172,chebi:63887,MNXM32171,chebi:63775
MNXM32220,chebi:156200,MNXM26669,chebi:134124
MNXM32244,chebi:79936,MNXM1129694,chebi:176964
MNXM32244,chebi:79936,MNXM1129695,chebi:176965
MNXM32416,chebi:169367,MNXM1119504,chebi:156470
MNXM32710,chebi:19023,MNXM30473,chebi:18508
MNXM32710,chebi:19023,MNXM30480,chebi:18509
MNXM32710,chebi:19023,MNXM30510,chebi:18511
MNXM32710,chebi:19023,MNXM30517,chebi:18513
MNXM32719,chebi:75612,MNXM150828,chebi:75571
MNXM32719,chebi:75612,MNXM32718,chebi:34071
MNXM32786,chebi:37615,MNXM39463,chebi:33023
MNXM32786,chebi:37615,MNXM78317,chebi:33022
MNXM3293,chebi:48646,MNXM41466,chebi:48647
MNXM3293,chebi:48646,MNXM44139,chebi:48648
MNXM32943,chebi:34116,MNXM149524,chebi:74002
MNXM32983,chebi:670,MNXM30451,chebi:141112
MNXM32983,chebi:670,MNXM30494,chebi:141108
MNXM33284,chebi:172621,MNXM735910,chebi:58804
MNXM33342,chebi:136524,MNXM468364,chebi:136654
MNXM33358,chebi:136991,MNXM1379789,chebi:197285
MNXM33369,chebi:83938,MNXM24916,chebi:186645
MNXM33400,chebi:165266,MNXM1378777,chebi:194369
MNXM3342,chebi:77268,MNXM747404,chebi:143967
MNXM335354,chebi:84514,MNXM739930,chebi:72828
MNXM33592,chebi:175588,MNXM1363992,chebi:136641
MNXM33600,chebi:72637,MNXM33735,chebi:90814
